Code_Entite;Nom_Entite;Code_Parent;Annee;GES_Agriculture;GES_Industrie;GES_Résidentiel;GES_Tertiaire;GES_Transports;CONSO_Residentiel;CONSO_Tertiaire;puissance_enr_hydro;puissance_enr_photo;puissance_enr_eolien;prod_enr_thermique_bois_energie;prod_enr_thermique_PAC;prod_enr_thermique_Incinerateurs;prod_enr_thermique_Biogaz;prod_enr_thermique_Solaire_thermique;chaleur_renouvelable;amenagements_cyclable;pourcentageVPelectrique;tonnage_dechets_enfouis;part_dechets_recycles;nbre_recycleries;canaux;eau_potable;industrie;irrigation;Conso_ENAF;Osmo_previ;Osmo_ini;Osmo_enga;Osmo_ter;Osmo_aban;aires_protegees
246900575;CC de l'Est Lyonnais (CCEL);69;2023;0.017014257;0.046668123;0.028961953;0.023732564;0.344156051;0.262349249;0.201285906;0.0015;0.0074212;0;0.049287499;0.029928126;0;0;0.001647833;0.00038528;114.887;2.98087922863213;1502.39;92.6360580759296;;;;;;28.54;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2024;0.017166532;0.034548669;0.029425445;0.022922066;0.344114989;0.262559933;0.197626364;0.00162;0.0213177;0;0.051418671;0.032462885;0;0;0.001647833;0.000420755;123.619;4.04609309250987;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2025;;;;;;;;;;;;;;;;;132.418;;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900575;CC de l'Est Lyonnais (CCEL);69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2015;0.027365416;0.019750318;0.036090067;0.023267048;0.110495407;0.288516252;0.114310139;0;0.0019564;0;0.06089142;0.010908772;0;0;0.001314572;;;0.16885309780491;;;0;0;0.237209;0;0;8.1495;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2016;0.027453577;0.018404633;0.033228791;0.022685107;0.11316176;0.28087141;0.115946778;0;0.0019564;0;0.066536334;0.012007893;0;0;0.001412716;;;0.275891341256367;;;0;0;0.209512;0;0;14.6213;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2017;0.026959324;0.016661523;0.033471111;0.023463095;0.110675363;0.280615435;0.136495293;0;0.0019667;0;0.064825487;0.013107938;0;0;0.001432249;;;0.391080046596771;;;0;0;0.200977;0;0;12.2284;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2018;0.026299819;0.02464874;0.035124576;0.027216893;0.111439245;0.290191276;0.14075291;0;0.0021581;0;0.058054002;0.014705548;0;0;0.001418584;;;0.479076242731963;;;1;0;0.171823;0;0;6.8056;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2019;0.025930444;0.027695118;0.034764342;0.027035993;0.11720759;0.288390034;0.144864317;0;0.0023595;0;0.060759909;0.016668765;0;0;0.001461386;;;0.587139617751863;1640.21;92.0498588950792;1;0;0.186307;0;0;7.1621;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2020;0.025499712;0.025960267;0.034576214;0.025125924;0.097720182;0.292753309;0.138919539;0;0.0027468;0;0.055443665;0.01886334;0;0;0.001467501;;;0.875600209821248;1206.2;93.4154721136829;1;0;0.165801;0;0;12.6819;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2021;0.025099506;0.028053867;0.032215961;0.023159468;0.11011305;0.28421929;0.138890403;0;0.0033645;0;0.065180963;0.021296492;0;0;0.001498073;;;1.43329219253892;1332.35;93.2491331972139;1;0;0.204809;0;0;9.042;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2022;0.024650845;0.028132036;0.029447152;0.014057836;0.112100241;0.270155374;0.142918862;0;0.0040379;0;0.0553997;0.024272637;0;0;0.00147973;;22.21;2.14900281511439;1105.64;94.0413786455259;1;;;;;6.5645;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2023;0.024695888;0.028355862;0.027506707;0.022950727;0.109815351;0.254557325;0.137524757;0;0.005674;0;0.055036312;0.027573788;0;0;0.001498073;;29.288;3.0298273155416;1057.99;62.4708812831084;1;;;;;5.6026;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2024;0.024435677;0.022125082;0.027890943;0.021747889;0.113933759;0.256189637;0.129468885;0;0.0088279;0;0.058778021;0.029909147;0;0;0.001498073;;41.506;3.91678289167829;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2025;;;;;;;;;;;;;;;;;52.331;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900625;CC du Pays de l'Arbresle (CCPA);69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2015;0.012593096;0.00946933;0.029957281;0.012389221;0.052827813;0.236038139;0.051069906;0;0.0016278;0;0.053667032;0.008340588;0;0;0.001004506;0.001091978;;0.156049712979992;;;2;0;0.093701;0.019205;0;19.227;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2016;0.012635962;0.011082573;0.027203397;0.012097506;0.054037628;0.227664128;0.050688438;0;0.0016278;0;0.05568407;0.009194733;0;0;0.001083594;0.00125307;;0.281781727538745;;;2;0;0.071362;0.016267;0;21.1987;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2017;0.012409915;0.01165709;0.02752437;0.011980016;0.053230144;0.230220839;0.051809633;0;0.0016648;0;0.056665068;0.010210079;0;0;0.001101308;0.00112075;;0.385000791097516;;;2;0;0.064851;0.016346;0.0193;36.9173;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2018;0.012098228;0.009694256;0.028440953;0.011968272;0.051456543;0.235646252;0.052022968;0;0.0019116;0;0.051098436;0.011508943;0;0;0.001090618;0.001044992;;0.479159152970272;;;2;0;0.055774;0.01661;0.016312;8.2977;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2019;0.01191311;0.009661998;0.028444353;0.011323172;0.053528567;0.235735234;0.051428398;0;0.0021055;0;0.054313721;0.013045407;0;0;0.001123525;0.00127736;;0.600356143474943;1.47;99.8712115727459;2;0;0.012917;0.0157;0.03014;9.4784;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2020;0.011715668;0.01164641;0.029135453;0.010419622;0.044378389;0.243103724;0.050380512;0;0.0024705;0;0.050106501;0.014762938;0;0;0.001128226;;;0.948861366360368;2.25;99.7843795623005;2;0;0.011473;0.014351;0;10.2064;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2021;0.011563725;0.009243836;0.027103095;0.009081601;0.0484392;0.23624082;0.051292224;0;0.0028743;0;0.058623565;0.016667186;0;0;0.00115173;;;1.51293313811615;4;99.7573712117214;2;0;0.014691;0.012075;0.020687;12.715;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2022;0.011383733;0.008171271;0.024668588;0.009269152;0.049617134;0.224738026;0.054155195;0;0.0036781;0;0.049618868;0.018996394;0;0;0.001137628;;21.513;2.3048182832743;1;99.8043399764852;2;;;;;5.6738;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2023;0.011431735;0.008071929;0.023288273;0.009006138;0.049177559;0.212616099;0.051894485;0;0.0049239;0;0.049874923;0.02157996;0;0;0.00115173;;22.392;3.01755057146956;1.7;99.836023150242;2;;;;;4.4651;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2024;0.011348611;0.004708738;0.024804133;0.008712836;0.049758981;0.21854907;0.051087452;0;0.0067972;0;0.052654429;0.023407672;0;0;0.00115173;;23.668;3.81024238423088;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2025;;;;;;;;;;;;;;;;;31.207;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900724;CC des Vallons du Lyonnais (CCVL);69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2015;0.020480665;0.005454127;0.02758087;0.012156554;0.071144153;0.208534485;0.067805592;0;0.0018296;0;0.038911289;0.008609612;0;0;0.000989861;;;0.111030922111808;;;;0;0.015505;0;0.346282;13.3652;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2016;0.020641566;0.004982915;0.024956261;0.011748653;0.072735252;0.201156156;0.065414609;0;0.0018296;0;0.040582626;0.009491113;0;0;0.001065597;;;0.200346545375785;;;;0;0.018936;0;0.376574;8.1977;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2017;0.020214176;0.005409321;0.025517466;0.01168034;0.070941603;0.203970088;0.065947827;0;0.0019256;0;0.040411068;0.01051263;0;0;0.001074074;;;0.335088559119196;;;;0;0.016062;0;0.382393;7.2471;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2018;0.019666727;0.005630273;0.026047509;0.011364698;0.069009125;0.207407792;0.065737332;0;0.0021723;0;0.035860142;0.011641884;0;0;0.001059054;;;0.420521446593776;;;;0;0;0;0.506979;8.0526;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2019;0.019386638;0.00642375;0.025622498;0.010960029;0.071978061;0.204468725;0.066555304;0;0.0031164;0;0.037944425;0.013196096;0;0;0.001091008;;;0.51468676891084;2427.63;82.6524958127004;;0;0;0;0.012777;4.5757;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2020;0.019078468;0.005813403;0.025767419;0.010549789;0.059911332;0.209599492;0.068530956;0;0.0032647;0;0.034900475;0.014933467;0;0;0.001095573;;;0.943347595236868;2736.82;81.0341079238036;;0;0;0;0.252267;9.6988;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2021;0.018800859;0.006948916;0.023298279;0.009260367;0.066433968;0.200825763;0.06460584;0;0.0039431;0;0.041193692;0.01685971;0;0;0.001118397;;;1.47780732256085;2756.67;81.1878064057342;;0;0;0;0.16453;11.8187;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2022;0.01853144;0.006261638;0.021204456;0.009176859;0.068476052;0.189974764;0.072621071;0;0.0042598;0;0.035114492;0.019215823;0;0;0.001104703;;20.59;2.21594063903892;737.36;94.0979392531406;;;;;;9.7778;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2023;0.018659877;0.005309749;0.019897793;0.008434541;0.067919165;0.179291115;0.065025748;0;0.0066827;0;0.034929972;0.021829233;0;0;0.001118397;;21.805;3.12051116944871;711.36;94.1509417662309;;;;;;7.3217;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2024;0.018544723;0.004032414;0.019853712;0.008330907;0.068389213;0.178394491;0.065739868;0;0.0090386;0;0.036765171;0.023678057;0;0;0.001118397;;23.471;3.90318146111547;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2025;;;;;;;;;;;;;;;;;36.294;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900740;CC du Pays Mornantais (COPAMO);69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2015;0.003587431;0.016057111;0.032978315;0.017732852;0.047572782;0.250994747;0.105314932;0;0.0018611;0;0.052039409;0.007778353;0;0;0.001069579;;;0.165675860052626;;;;0;5.336921;0;8.084196;5.8093;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2016;0.00363143;0.015366892;0.031147403;0.016941714;0.048867025;0.245160863;0.104180387;0;0.0018611;0;0.056174477;0.008537238;0;0;0.001138272;;;0.287811195855519;;;;0;5.25471;0.581826;5.001623;8.903;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2017;0.003576448;0.014252453;0.030610107;0.016687858;0.048463108;0.242371878;0.103551211;0;0.0018611;0;0.056217504;0.009427386;0;0;0.001147984;;;0.396981197923483;;;;0;4.982361;0.464529;6.557536;10.3725;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2018;0.00348221;0.0121092;0.030893611;0.016164463;0.04661629;0.245997729;0.099879835;0;0.0020213;0;0.05029525;0.01056897;0;0;0.001136774;;;0.47482568336399;;;;0;4.704747;0.116225;6.624192;4.7415;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2019;0.003437659;0.01202756;0.030563019;0.015518822;0.048554287;0.244318466;0.100368732;0;0.0022914;0;0.052554654;0.011979946;0;0;0.001171073;;;0.703661568280453;2617.68;82.8882830993696;;0;4.407738;0.165442;0;2.8517;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2020;0.003401741;0.010937323;0.030469727;0.014861104;0.039735311;0.24721202;0.098909781;0;0.002569;0;0.048234092;0.013557201;0;0;0.001175973;;;1.3262599469496;2985.36;81.2857024843319;;0;4.461522;0;8.87031;4.5559;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2021;0.003398774;0.01326101;0.028218102;0.013229984;0.044348;0.237902328;0.099100393;0;0.0029985;0;0.056664335;0.015305923;0;0;0.001200473;;;2.0807625207438;3024.75;81.7925345676815;;0;4.39568;0.319381;3.942061;4.4105;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2022;0.003404611;0.011353953;0.025491754;0.012655704;0.044912935;0.223377782;0.099578506;0;0.0036561;0;0.04825748;0.017444897;0;0;0.001185773;;56.506;2.72250862766819;816.32;94.5767787014289;;;;;;3.0321;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2023;0.003466353;0.010450072;0.024320771;0.011840104;0.044467176;0.212827536;0.09047548;0;0.0051945;0;0.047832241;0.019817455;0;0;0.001200473;;57.322;3.65976779404341;775.65;94.6593069667018;;;;;;5.7093;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2024;0.003474304;0.007683949;0.024320927;0.011408341;0.044822304;0.210997729;0.08993656;0;0.0069389;0;0.049008784;0.021495892;0;0;0.001200473;;59.775;4.66101694915254;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2025;;;;;;;;;;;;;;;;;73.882;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900757;CC de la Vallée du Garon (CCVG);69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2015;0.005598578;0.012558121;0.023542367;0.013239369;0.178668644;0.191591634;0.087046056;0;0.0016338;0;0.043022478;0.007153554;0;0;0.000882496;;;0.151084788783465;;;;0;4.612338;0.241417;2.677278;7.7114;;;;;;
246900765;CC du pays de l'Ozon;69;2016;0.005853183;0.014348026;0.021871956;0.012641769;0.183202923;0.186843305;0.086118579;0;0.0016338;0;0.04550955;0.0078869;0;0;0.000941321;;;0.224228477016581;;;;0;4.756476;0.205125;2.499349;2.7226;;;;;;
246900765;CC du pays de l'Ozon;69;2017;0.005706724;0.013816383;0.022410988;0.012674865;0.182262469;0.190538896;0.086515735;0;0.0016338;0;0.045699485;0.008747641;0;0;0.000948791;;;0.356731875719217;;;;0;5.394862;0.195096;2.517593;6.2064;;;;;;
246900765;CC du pays de l'Ozon;69;2018;0.005490399;0.013629405;0.02338024;0.012658177;0.180844255;0.196333768;0.08982441;0;0.0016798;0;0.040397456;0.009874295;0;0;0.000942939;;;0.405108873009621;;;;0;5.439483;0.213799;2.305403;8.5443;;;;;;
246900765;CC du pays de l'Ozon;69;2019;0.005511706;0.012383925;0.023172754;0.012246225;0.183939049;0.19518576;0.088019918;0;0.0017279;0;0.042049966;0.011192531;0;0;0.000971389;;;0.523210508738729;2416.82;80.4170616928219;;0;6.282807;0.169897;2.333678;9.5741;;;;;;
246900765;CC du pays de l'Ozon;69;2020;0.005574307;0.013914923;0.022815962;0.011894442;0.147338249;0.197093787;0.089255034;0;0.0019054;0;0.038132084;0.012666117;0;0;0.000975454;;;0.918794014084507;2719.59;79.0152447316052;;0;6.621865;0.153197;3.66744;6.0624;;;;;;
246900765;CC du pays de l'Ozon;69;2021;0.005444796;0.01370857;0.021195867;0.010400196;0.170676378;0.190952386;0.085553913;0;0.0023421;0;0.044867743;0.014299899;0;0;0.000995776;;;1.56216098936863;3051.2;79.3866053689692;;0;5.77144;0.091082;1.539432;3.9731;;;;;;
246900765;CC du pays de l'Ozon;69;2022;0.005410786;0.013071808;0.019081176;0.009679114;0.181071058;0.180221296;0.084894917;0;0.003519;0;0.038267677;0.016298283;0;0;0.000983583;;41.521;2.37585616438356;1246.77;91.0304546475291;;;;;;5.4287;;;;;;
246900765;CC du pays de l'Ozon;69;2023;0.005564989;0.013062524;0.018153172;0.009332802;0.179102308;0.171884332;0.081002447;0;0.0048399;0;0.03787492;0.018514898;0;0;0.000995776;;46.842;3.21083987979122;1144.52;91.4727971163853;;;;;;2.341;;;;;;
246900765;CC du pays de l'Ozon;69;2024;0.005668395;0.008057486;0.018574958;0.009329577;0.177216186;0.172969505;0.082316218;0;0.006683;0;0.039622842;0.020083015;0;0;0.000995776;;52.992;4.0087236473154;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2025;;;;;;;;;;;;;;;;;60.199;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246900765;CC du pays de l'Ozon;69;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2015;0.006219548;0.223378633;0.008907254;0.008360991;0.026075515;0.061948002;0.051342911;0.33861;0.0002327;0;0.013788187;0.002904885;0;0;0.000210755;;;0.0617538081515027;;;;0;1.07554;3.527391;0;2.8142;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2016;0.006282658;0.273485102;0.007250027;0.007359672;0.025838612;0.056683977;0.048502697;0.34271;0.0002517;0;0.014336586;0.003150309;0;0;0.000232348;;;0.101874490627547;;;;0;0.778769;2.661287;0;2.1331;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2017;0.006211841;0.283257692;0.00760034;0.007172705;0.025592622;0.058629901;0.048942999;0.34271;0.0001247;0;0.014420454;0.003472446;0;0;0.000235812;;;0.141499898928644;;;;0;0.867236;2.924316;0;1.1204;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2018;0.006157898;0.259652919;0.007788968;0.006867736;0.025360366;0.05910421;0.050136763;0.34491;0.0001247;0;0.012777831;0.00385414;0;0;0.00022999;;;0.14152850788516;;;;0;0.918483;3.202589;0;1.1969;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2019;0.006161659;0.194817772;0.007661571;0.006457214;0.026025231;0.061119276;0.051765692;0.40891;0.0001352;0;0.013401794;0.004368675;0;0;0.000236929;;;0.14;1181.22;79.9357636798951;;0;0.94747;3.296077;0;2.877;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2020;0.00614066;0.049242999;0.007740468;0.005755934;0.022630175;0.062620224;0.047594384;0.40891;0.0001441;0;0.012570772;0.004943845;0;0;0.00023792;;;0.339592489013184;1251.92;76.2559885993944;;0;0.981973;3.751882;0;3.072;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2021;0.006226411;0.024564334;0.007020598;0.004166284;0.023064862;0.05970307;0.042575233;0.40891;0.0001405;0;0.015438958;0.005581544;0;0;0.000242877;;;0.513529527947857;1095.44;80.7215205071141;;0;0.859731;4.196211;0;5.4254;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2022;0.006113182;0.009173487;0.008303519;0.005476962;0.025590998;0.110056017;0.083965047;0.40891;0.000157;0;0.013159169;0.006361554;0;0;0.000239903;;10.04;0.911793855302279;21.87;99.4074771601641;;;;;;3.4664;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2023;0.006144786;0.018259088;0.008067717;0.005513724;0.025493327;0.106873506;0.081727147;0.40891;0.0002223;0;0.013000105;0.007226745;0;0;0.000242877;;30.825;1.53121319199058;20.4;99.4416181796025;;;;;;1.4352;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2024;0.006152796;0.016186944;0.00775562;0.004859775;0.02405531;0.101075442;0.077118399;0.40891;0.0003447;0;0.01344588;0.007838813;0;0;0.000242877;;28.844;1.73176832788147;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2025;;;;;;;;;;;;;;;;;44.236;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;73;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2015;0.017294546;0.008780786;0.043487632;0.047892408;0.034356698;0.253249677;0.253796347;0.44739;0.0003675;0;0.031857442;0.004192639;0;0;0.00029219;;;0.0707857215087471;;;;0;4.847737;1.985042;0.1768;3.5076;;;;;;
247300254;CC de Haute-Tarentaise;73;2016;0.017674461;0.006603381;0.033253273;0.042111855;0.034927704;0.213069265;0.249009469;0.44739;0.0003675;0;0.041824458;0.004610336;0;0;0.000311596;;;0.129909063655441;;;;0;4.613371;1.65018;0.44747;2.8062;;;;;;
247300254;CC de Haute-Tarentaise;73;2017;0.017562968;0.007478839;0.034374137;0.040728843;0.035003698;0.217223332;0.250785768;0.44739;0.0003473;0;0.041598556;0.005064434;0;0;0.000309594;;;0.179461615154536;;;;0;3.937674;1.781762;0.44747;8.4517;;;;;;
247300254;CC de Haute-Tarentaise;73;2018;0.017509649;0.012284502;0.035880864;0.040778685;0.034422256;0.234370573;0.286922779;0.44739;0.0003893;0;0.037848936;0.005319836;0;0;0.000308081;;;0.218275622581605;;;;0;3.975988;1.48212;0.3;8.2602;;;;;;
247300254;CC de Haute-Tarentaise;73;2019;0.017612588;0.011862992;0.0343568;0.038183037;0.034129071;0.233003811;0.28754117;0.450847;0.0004193;0;0.047185339;0.006030043;0;0;0.000317377;;;0.309721250874213;1559.61;91.0468027979287;;0;5.009273;1.417711;0.25;4.7937;;;;;;
247300254;CC de Haute-Tarentaise;73;2020;0.017610823;0.006628551;0.033520544;0.035207811;0.027553373;0.223108618;0.287222471;0.449079;0.0005487;0;0.049410791;0.006823946;0;0;0.000318705;;;0.455143117224638;864.19;95.5312363477501;;0;4.301864;1.246166;0.181496;2.9579;;;;;;
247300254;CC de Haute-Tarentaise;73;2021;0.017986245;0.009226021;0.03021293;0.022612214;0.030014644;0.205623566;0.19893245;0.460339;0.0006241;0;0.058268137;0.007704156;0;0;0.000325345;;;0.779454381932647;518.56;96.7425735497416;;0;3.687986;1.316714;0.163257;3.7391;;;;;;
247300254;CC de Haute-Tarentaise;73;2022;0.017755499;0.008218691;0.027366521;0.02320777;0.033133175;0.205122253;0.243659261;0.461437;0.0007984;0;0.051160645;0.008780797;0;0;0.000321361;;102.276;1.09430959013132;1.62;99.7107771526588;;;;;;5.2105;;;;;;
247300254;CC de Haute-Tarentaise;73;2023;0.017892269;0.008544096;0.024729878;0.021756461;0.032921204;0.190197214;0.234413951;0.461437;0.0010194;0;0.052356633;0.009975012;0;0;0.000325345;;110.142;1.57952614215735;1.92;99.7587626115909;;;;;;3.5749;;;;;;
247300254;CC de Haute-Tarentaise;73;2024;0.017989646;0.004499517;0.024383913;0.020445797;0.032799394;0.187815143;0.222898029;0.463164;0.0014889;0;0.052910232;0.010819844;0;0;0.000325345;;124.636;1.98039607921584;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2025;;;;;;;;;;;;;;;;;138.09;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;73;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300262;CC de Yenne;73;2015;0.01396255;0.0012559;0.007148575;0.00257965;0.016055128;0.055717372;0.014954007;0.0005;0.0002412;0;0.018542434;0.002873598;0;0;0.000271358;;;0.156354701809247;;;0;0;0.782524;0.049697;0;4.4541;;;;;;
247300262;CC de Yenne;73;2016;0.01424862;0.001451846;0.006253919;0.002425374;0.016386457;0.053429242;0.014842225;0.0005;0.0002411;0;0.019199803;0.003187955;0;0;0.000293426;;;0.154423119347011;;;0;0;0.795307;0.076177;0;3.9318;;;;;;
247300262;CC de Yenne;73;2017;0.014093426;0.000901015;0.006284545;0.00236725;0.016406567;0.053025607;0.013848447;0.0005;0.0002826;0;0.01882794;0.003490882;0;0;0.000295065;;;0.239390642002176;;;1;0;0.768136;0.073698;0;4.0223;;;;;;
247300262;CC de Yenne;73;2018;0.013883652;0.001015648;0.006497345;0.0022488;0.016258121;0.054509654;0.013736062;0.0005;0.0003053;0;0.017264819;0.00390009;0;0;0.000290128;;;0.237427153032592;;;1;0;0.769815;0.066106;0;13.6263;;;;;;
